"index","code","producer_product_id","producer_version_id","lc","product_name_ar","product_name_bg","product_name_ca","product_name_cs","product_name_da","product_name_de","product_name_el","product_name_en","product_name_es","product_name_fi","product_name_fr","product_name_he","product_name_hi","product_name_hr","product_name_hu","product_name_it","product_name_ja","product_name_ka","product_name_lt","product_name_lv","product_name_ms","product_name_nb","product_name_nl","product_name_pl","product_name_pt","product_name_ro","product_name_ru","product_name_sk","product_name_sr","product_name_sv","product_name_xx","product_name_zh","abbreviated_product_name_fr","generic_name_ar","generic_name_de","generic_name_en","generic_name_es","generic_name_fr","generic_name_hu","generic_name_it","generic_name_ka","generic_name_nl","generic_name_pl","generic_name_pt","generic_name_ro","generic_name_ru","generic_name_sv","quantity","serving_size","packaging","packaging_tags","brands","brands_tags","brand_owner","categories","categories_tags","labels","labels_tags","countries","countries_tags","stores","stores_tags","obsolete","obsolete_since_date","origins","origins_tags","origin_ar","origin_bg","origin_cs","origin_de","origin_en","origin_fr","origin_it","manufacturing_places","manufacturing_places_tags","producer_es","producer_fr","producer_nl","producer_pl","producer_ro","emb_codes","emb_codes_tags","ingredients_text_ar","ingredients_text_bg","ingredients_text_ca","ingredients_text_cs","ingredients_text_da","ingredients_text_de","ingredients_text_el","ingredients_text_en","ingredients_text_es","ingredients_text_fi","ingredients_text_fr","ingredients_text_he","ingredients_text_hr","ingredients_text_hu","ingredients_text_it","ingredients_text_lv","ingredients_text_nb","ingredients_text_nl","ingredients_text_pl","ingredients_text_pt","ingredients_text_ro","ingredients_text_ru","ingredients_text_sk","ingredients_text_sr","ingredients_text_sv","allergens","allergens_tags","traces","traces_tags","no_nutrition_data","nutrition_data_per","nutrition_data_prepared_per","energy-kj_value","energy-kj_unit","energy-kj_prepared_value","energy-kj_prepared_unit","energy-kcal_value","energy-kcal_unit","energy-kcal_prepared_value","energy-kcal_prepared_unit","fat_value","fat_unit","fat_prepared_value","fat_prepared_unit","saturated-fat_value","saturated-fat_unit","saturated-fat_prepared_value","saturated-fat_prepared_unit","carbohydrates_value","carbohydrates_unit","carbohydrates_prepared_value","carbohydrates_prepared_unit","sugars_value","sugars_unit","sugars_prepared_value","sugars_prepared_unit","fiber_value","fiber_unit","fiber_prepared_value","fiber_prepared_unit","proteins_value","proteins_unit","proteins_prepared_value","proteins_prepared_unit","salt_value","salt_unit","salt_prepared_value","salt_prepared_unit","sodium_value","sodium_unit","sodium_prepared_value","sodium_prepared_unit","alcohol_value","alcohol_unit","alcohol_prepared_value","alcohol_prepared_unit","energy_value","energy_unit","energy_prepared_value","energy_prepared_unit","energy-from-fat_value","energy-from-fat_unit","palmitic-acid_value","palmitic-acid_unit","monounsaturated-fat_value","monounsaturated-fat_unit","polyunsaturated-fat_value","polyunsaturated-fat_unit","omega-3-fat_value","omega-3-fat_unit","alpha-linolenic-acid_value","alpha-linolenic-acid_unit","eicosapentaenoic-acid_value","eicosapentaenoic-acid_unit","docosahexaenoic-acid_value","docosahexaenoic-acid_unit","omega-6-fat_value","omega-6-fat_unit","omega-9-fat_value","omega-9-fat_unit","oleic-acid_value","oleic-acid_unit","trans-fat_value","trans-fat_unit","cholesterol_value","cholesterol_unit","added-sugars_value","added-sugars_unit","sucrose_value","sucrose_unit","starch_value","starch_unit","polyols_value","polyols_unit","soluble-fiber_value","soluble-fiber_unit","insoluble-fiber_value","insoluble-fiber_unit","nucleotides_value","nucleotides_unit","vitamin-a_value","vitamin-a_unit","vitamin-d_value","vitamin-d_unit","vitamin-e_value","vitamin-e_unit","vitamin-e_prepared_value","vitamin-e_prepared_unit","vitamin-k_value","vitamin-k_unit","vitamin-c_value","vitamin-c_unit","vitamin-b1_value","vitamin-b1_unit","vitamin-b2_value","vitamin-b2_unit","vitamin-pp_value","vitamin-pp_unit","vitamin-pp_prepared_value","vitamin-pp_prepared_unit","vitamin-b6_value","vitamin-b6_unit","vitamin-b9_value","vitamin-b9_unit","folates_value","folates_unit","vitamin-b12_value","vitamin-b12_unit","vitamin-b12_prepared_value","vitamin-b12_prepared_unit","pantothenic-acid_value","pantothenic-acid_unit","potassium_value","potassium_unit","potassium_prepared_value","potassium_prepared_unit","calcium_value","calcium_unit","phosphorus_value","phosphorus_unit","phosphorus_prepared_value","phosphorus_prepared_unit","iron_value","iron_unit","magnesium_value","magnesium_unit","zinc_value","zinc_unit","copper_value","copper_unit","manganese_value","manganese_unit","selenium_value","selenium_unit","iodine_value","iodine_unit","ph_value","ph_unit","fruits-vegetables-nuts_value","fruits-vegetables-nuts_unit","fruits-vegetables-nuts-dried_value","fruits-vegetables-nuts-dried_unit","carbon-footprint_value","carbon-footprint_unit","nutrition-score-fr_value","nutrition-score-fr_unit","phylloquinone_value","phylloquinone_unit","conservation_conditions_es","conservation_conditions_fr","conservation_conditions_it","conservation_conditions_nl","conservation_conditions_pl","conservation_conditions_ro","warning_fr","preparation_es","preparation_fr","preparation_it","preparation_nl","preparation_pl","preparation_ro","nutriscore_score_producer","nutriscore_grade_producer","customer_service_es","customer_service_fr","customer_service_it","customer_service_nl","customer_service_pl","customer_service_ro","link","off:food_groups","off:food_groups_tags","off:nova_groups","off:nova_groups_tags","off:nutriscore_grade","off:nutriscore_score","off:ecoscore_grade","off:ecoscore_score","off:ecoscore_data.missing_key_data","off:ecoscore_data.agribalyse.code","off:ecoscore_data.adjustments.origins_of_ingredients.value","off:ecoscore_data.adjustments.packaging.value","off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials","off:ecoscore_data.adjustments.production_system.value","off:ecoscore_data.adjustments.threatened_species.value","sources_fields:org-database-usda:available_date","sources_fields:org-database-usda:fdc_category","sources_fields:org-database-usda:fdc_data_source","sources_fields:org-database-usda:fdc_id","sources_fields:org-database-usda:modified_date","sources_fields:org-database-usda:publication_date","sources_fields:org-gs1:gln","sources_fields:org-gs1:gpcCategoryCode","sources_fields:org-gs1:gpcCategoryName","sources_fields:org-gs1:isAllergenRelevantDataProvided","sources_fields:org-gs1:lastChangeDateTime","sources_fields:org-gs1:partyName","sources_fields:org-gs1:productionVariantDescription","sources_fields:org-gs1:publicationDateTime","data_sources"
"0","3560070910366","25147","null","fr","null","null","null","null","null","null","null","null","null","null","Huile d'olive vierge extra","null","null","null","null","null","null","null","null","null","null","null","Extra olijfolie van de eerste persing","Oliwa z oliwek extra virgin","null","Ulei de măsline extravirgin","null","null","null","null","null","null","null","null","null","null","null","Huile d'olive vierge extra issue de l'agriculture biologique. Huile d'olive de catégorie supérieure obtenue directement des olives et uniquement par des procédés mécaniques. Assemblage d'huiles d'olive originaires de l'Union Européenne et non originaires de l'Union.","null","null","null","Extra olijfolie van de eerste persing afkomstig uit de biologische landbouw. Rechtstreeks uit olijven en uitsluitend langs zuiver mechanische weg verkregen olijfolie van hoogwaardige kwaliteit. Vermengingen van olijfoliën met als oorsprong de Europese Unie en de niet-EU.","Oliwa z oliwek extra virgin z upraw ekologicznych. Najwyższa kategoria oliwy z oliwek, uzyskana bezpośrednio z oliwek i wyłącznie za pomocą środków mechanicznych. Mieszanka oliw z oliwek pochodzących z Unii Europejskiej i oliwek niepochodzących z Unii.","null","Ulei de măsline extravirgin din agricultura ecologică. Ulei de măsline de calitate superioară obținut direct din măsline și exclusiv prin procedee mecanice. Amestec de uleiuri de măsline originare din Uniunea Europeană și din afara Uniunii.","null","null","1 l","null","Bouteille, Bouteille verre de 6g, Bouteille à recycler, Capsule métal de 1g, Point vert, Triman, Verseur plastique de 3g","en:bottle,fr:bouteille-verre-de-6g,fr:bouteille-a-recycler,fr:capsule-metal-de-1g,fr:point-vert,fr:triman,fr:verseur-plastique-de-3g","Carrefour Bio,Carrefour","carrefour-bio,carrefour","null","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Produits de l'olivier, Huiles, Huiles d'olive, Huiles d'olive vierges, en:Olive oil blends, Extra vierge olijfoliën, Olijfboomproducten, Olijfoliën, Plantaardige levensmiddelen, Plantaardige levensmiddelen en dranken, Plantaardige oliën, Plantaardige vetten, Vetten","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:olive-tree-products,en:vegetable-oils,en:olive-oils,en:virgin-olive-oils,en:olive-oil-blends,fr:extra-vierge-olijfolien,fr:olijfboomproducten,fr:olijfolien,fr:plantaardige-levensmiddelen,fr:plantaardige-levensmiddelen-en-dranken,fr:plantaardige-olien,fr:plantaardige-vetten,fr:vetten","Bio, Bio européen, Agriculture non UE, ES-ECO-001-AN, ES-ECO-019-CT, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, AB Agriculture Biologique","en:organic,en:eu-organic,en:non-eu-agriculture,en:es-eco-001-an,en:es-eco-019-ct,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,fr:ab-agriculture-biologique","France, Pologne, Roumanie","en:france,en:poland,en:romania","Dia,Carrefour, carrefour.fr","dia,carrefour,carrefour-fr","0","null","Espagne, Tunisie","en:spain,en:tunisia","null","null","null","null","null","Huile d'olive conditionnée en France à partir d'olives récoltées et pressées en Tunisie et/ou Espagne","null","France","france","null","Conditionné par EMB 26220I 2601N/O pour Interdis.
Conditionné par Borges Agricultural & Industrial Edible Oils, SAU 16.00053/L pour Interdis.
Conditionné par Borges Agricultural & Industrial Edible Oils, SAU 16.00053/L pour Interdis.
Conditionné par EMB 26220I 2601N/O pour Interdis.
Conditionné par Sovena España S.A.U. RGSEAA 162398/SE pour Interdis.
Conditionné par Sovena España S.A.U. RGSEAA 162398/SE pour Interdis.","Verpakt door EMB 26220I 2601N/O voor Interdis.
Verpakt door Borges 16.00053/L voor Interdis.
Verpakt door Sovena España S.A.U. RGSEAA 162398/SE voor Interdis.","Pakowane przez Borges 16.00053/L dla Interdis.
Pakowane przez EMB 26220I 2601N/O dla Interdis.
Pakowane przez Sovena España S.A.U. RGSEAA 162398/SE dla Interdis.","Ambalat de Borges 16.00053/L pentru Interdis.

Ambalat de Sovena Spania S.A.U. RGSEAA 162398/SE pentru Interdis.","EMB 262201","emb-262201","null","null","null","null","null","null","null","olive oil of a higher category obtained directly from olives and only by mechanical processes,","null","null","Huile d'olive de catégorie supérieure obtenue directement des olives et uniquement par des procédés mécaniques,","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","3367","kJ","","null","819","kcal","","null","91","g","","null","17","g","","null","0","g","","null","0","g","","null","","null","","null","0","g","","null","0","g","","null","0","g","","null","","null","","null","3367","kJ","","null","","null","","null","65","g","11","g","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","Conservation : À conserver à température ambiante à l'abri de la lumière et de la chaleur. Bien refermer après chaque utilisation.
L'huile d'olive fige à une température inférieure à 14°C et présente un aspect trouble et floconneux qui disparait à température ambiante. Ce phénomène n'altère en rien sa qualité.
A consommer de préférence avant fin /N° de lot : voir sur le haut de la bouteille.","null","Op een donkere en frisse plaats bewaren.
Olijfolie begint te stollen bij een temperatuur onder 14°C, wat geen invloed heeft op de kwaliteit. Goed sluiten na elk gebruik.","Przechowywanie: Przechowywać w temperaturze pokojowej z dala od źródeł światła i ciepła. Po każdym użyciu szczelnie zamknąć.
Oliwa z oliwek zastyga w temperaturze poniżej 14°C i ma wtedy mętny, grudkowaty wygląd; w temperaturze pokojowej powraca do zwykłego wyglądu. Zjawisko to nie wpływa na jakość oliwy. 
Najlepiej spożyć przed końcem / Nr partii: patrz w górnej części butelki.","Păstrare: A se păstra la temperatura camerei, ferit de lumină și căldură. Închideți bine după fiecare utilizare. Uleiul de măsline se îngroașă la o temperatură sub 14°C și are un aspect tulbure și cu flocoane, care dispar la temperatura camerei. Acest fenomen nu-i alterează în niciun fel calitatea.A se consuma de preferință înainte de sfârșitul / Nr. lot: vezi partea de sus a sticlei.","null","null","Utilisation : Huile pour assaisonnement et cuisson (température maximale conseillée : 175°C).","null","Olie als smaakmaker en om te koken (aanbevolen maximale temperatuur: 175 °C)","Sposób użycia: Oliwa do przyprawiania i gotowania (maksymalna zalecana temperatura: 175°C).","Utilizare: Ulei pentru asezonare și gătit. Temperatura maximă recomandată: 175°C.","","null","null","Interdis - TSA 91431 - 91343 MASSY Cedex - France.","null","Interdis - TSA 91431 - 91343 MASSY Cedex - France.","Interdis – TSA 91431 – 91343 MASSY Cedex – France.","Interdis - TSA 91431 - 91343 MASSY Cedex - Franța.","http://www.carrefour-bio.fr/familles-produits/produits/fiche-produit/id/46/familly/23/pdt/22045","en:fats","en:fats-and-sauces,en:fats","2","en:2-processed-culinary-ingredients","c","7","c","57","","17270","-1","-4","0","15","","null","null","null","","null","null","","","null","null","null","null","","null","Producer - Carrefour, Producers, App - yuka, Apps, App - InFood"
"1","3270190008262","25149","null","fr","null","null","null","null","null","null","null","null","null","null","Huile d'olive vierge extra","null","null","null","null","null","null","null","null","null","null","null","Extra olijfolie van de eerste persing","null","null","Ulei de măsline Extravirgin","null","null","null","null","null","null","null","null","null","null","null","Huile d'olive vierge extra - Origine Espagne. Huile d'olive de catégorie supérieure obtenue directement des olives et uniquement par des procédés mécaniques.","null","null","null","Extra olijfolie van de eerste persing - Oorsprong Spanje. Rechtstreeks uit olijven en op mechanische wijze verkregen olijfolie van superieure kwaliteit.","null","null","Ulei de măsline extravirgin - Origine Spania. Ulei de măsline de calitate superioară obținut direct din măsline și exclusiv prin procedee mecanice.","null","null","1 l","null","Verre, Bouteille, Bouchon métallique, Bouteille en verre verte, Triman","en:glass,en:bottle,fr:bouchon-metallique,fr:bouteille-en-verre-verte,fr:triman","Carrefour","carrefour","null","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Produits de l'olivier, Huiles, Huiles d'olive, Huiles d'olive vierges, Huiles d'olive vierges extra","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:olive-tree-products,en:vegetable-oils,en:olive-oils,en:virgin-olive-oils,en:extra-virgin-olive-oils","Point Vert","en:green-dot","France, Guadeloupe, Roumanie","en:france,en:guadeloupe,en:romania","Dia,Carrefour,Casino,carrefour.fr","dia,carrefour,casino,carrefour-fr","0","null","Union européenne","en:european-union","null","null","null","null","null","Origine: Union Européenne","null","Sovena España,Espagne","sovena-espana,espagne","null","Conditionné en Espagne par Sovena España, S.A.U. - R.S.I. 16.2398/SE pour Interdis.
Conditionné par Sovena España, S.A.U. - RGSEAA 16.2398/SE pour Interdis.","Verpakt in Spanje door ovena España, S.A.U. - R.S.I. 16.2398/SE voor Interdis.
Verpakt door Sovena España, S.A.U. - RGSEAA 16.2398/SE voor Interdis.","null","Ambalat de Sovena Spania, S.A.U. - R.S.I. 16.2398/SE pentru Interdis.","EMB 13117P","emb-13117p","null","null","null","null","null","null","null","null","null","null","Huile d'olive vierge extra.","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","3378","kJ","","null","822","kcal","","null","91","g","","null","15","g","","null","0","g","","null","0","g","","null","0","g","","null","0","g","","null","0","g","","null","0","g","","null","","null","","null","3378","kJ","","null","","null","","null","72","g","6.7","g","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","Conservation : À conserver à l'abri de la lumière et de la chaleur. Bien refermer après chaque usage.
Cette huile peut présenter au froid un aspect trouble et floconneux qui disparaît à température ambiante. Ce phénomène n'altère en rien la qualité de l'huile.
Pour une dégustation optimale, à consommer de préférence avant fin / N° de lot : voir sur la bouteille.","null","Bewaring: Donker en fris bewaren. Goed sluiten na elk gebruik. 
Deze olie kan door koude een troebele en vlokkige verschijning vertonen die verdwijnt bij kamertemperatuur. Dit fenomeen verandert echter niets aan de kwaliteit van de olie. 
Ten minste houdbaar tot einde / Lotnr.: zie fles.","null","Păstrare: A se păstra în loc întunecos și ferit de căldură. Închideți bine după fiecare utilizare. Păstrat la rece acest ulei poate avea un aspect tulbure și cu flocoane, care dispar la temperatura camerei. Acest fenomen nu-i alterează în niciun fel calitatea. A se consuma de preferință înainte de sfârșitul / Nr. lot: vezi pe sticlă.","null","null","Utilisation : tableau assaisonnement et cuisson : oui / friture non
Température maximale conseillée : 175°C.
ou si manque de place
Utilisation : Huile pour assaisonnement et cuisson. Température maximale conseillée : 175°C.","null","Gebruik: tabel als smaakmaker en om te koken: ja / frituren nee
Aanbevolen maximale temperatuur: 175°C. 
ou si manque de place
Gebruik: Olie als smaakmaker en om te koken. Aanbevolen maximale temperatuur: 175 °C.","null","Utilizare :Ulei pentru asezonare și gătit. Temperatura maximă recomandată: 175°C.","","null","null","Interdis - TSA 91431 - 91343 MASSY Cedex - France","null","Interdis - TSA 91431 - 91343 MASSY Cedex - France","null","Interdis - TSA 91431 - 91343 MASSY Cedex - Franța","null","en:fats","en:fats-and-sauces,en:fats","2","en:2-processed-culinary-ingredients","c","7","d","39","","17270","-5","-3","0","0","","null","null","null","","null","null","","","null","null","null","null","","null","Producer - Carrefour, Producers, App - yuka, Apps"
"2","6191509903023","null","null","en","null","null","null","null","null","null","null","Huile d'olive vierge extra","null","null","Organic Extra Virgin Olive Oil","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Huile d’olive bio","null","null","null","null","null","null","null","null","null","1 l","null","Glass, Bottle, fr:Bouchon metal","en:glass,en:bottle,fr:bouchon-metal","Terra Delyssa","terra-delyssa","My Table","Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Olive tree products, Vegetable oils, Olive oils, Olive oils from Tunisia","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:olive-tree-products,en:vegetable-oils,en:olive-oils,en:olive-oils-from-tunisia","Organic, Certified by Ecocert, EU Organic, AB Agriculture Biologique, fr:Tn-bio-001","en:organic,en:certified-by-ecocert,en:eu-organic,fr:ab-agriculture-biologique,fr:tn-bio-001","France, United States","en:france,en:united-states","Carrefour,Auchan,carrefour.fr","carrefour,auchan,carrefour-fr","0","null","Tunisia","en:tunisia","null","null","null","null","null","null","null","Tunisie","tunisie","null","null","null","null","null","null","null","null","null","null","null","null","null","null","organic extra virgin olive oil","null","null","Huile d'olive","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","821","kcal","","null","91.2","g","","null","19.3","g","","null","0","g","","null","0","g","","null","0","g","","null","0","g","","null","0","g","","null","0","g","","null","0","% vol","","null","821","kcal","","null","","null","","null","5.7e-8","mg","1.5e-8","mg","","null","","null","","null","","null","","null","","null","","null","0","mg","0","mg","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","0","mg","","null","0","mg","","null","","null","0","mg","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","www.terradelyssa.fr","en:fats","en:fats-and-sauces,en:fats","2","en:2-processed-culinary-ingredients","c","7","c","54","","17270","-5","-3","0","15","","2019-09-28T00:00:00Z","Vegetable & Cooking Oils","LI","631050","2019-09-28T00:00:00Z","2019-12-06T00:00:00Z","","","null","null","null","null","","null","Database - USDA NDB, Databases, App - yuka, Apps, database-usda, App - InFood, App - Open Food Facts, App - smoothie-openfoodfacts"
"3","6191509900855","null","null","fr","null","null","null","null","null","null","null","null","null","null","Huile d'olive vierge extra","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","750 ml","null","Verre, Bouteille","en:glass,en:bottle","Terra Delyssa","terra-delyssa","null","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Produits de l'olivier, Huiles, Huiles d'olive, Huiles d'olive vierges, Huiles d'olive vierges extra, Huiles d'olive de Tunisie","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:olive-tree-products,en:vegetable-oils,en:olive-oils,en:virgin-olive-oils,en:extra-virgin-olive-oils,en:olive-oils-from-tunisia","Bio, Ecocert, Bio européen, Agriculture non UE, AB Agriculture Biologique, en:Tn-bio-001, TN-BIO-001","en:organic,en:certified-by-ecocert,en:eu-organic,en:non-eu-agriculture,fr:ab-agriculture-biologique,en:tn-bio-001,fr:tn-bio-001","France, Suisse","en:france,en:switzerland","Franprix,Intermarché","franprix,intermarche","0","null","Tunisie","en:tunisia","null","null","null","null","null","Fabriqué en Tunisie","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","extra virgin olive oil (organic of higher grade obtained directly from olives and only by mechanical processes),","null","null","Huile d'olive vierge extra.","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","3374","kJ","","null","821","kcal","","null","91","g","","null","19","g","","null","0","g","","null","0","g","","null","0","g","","null","0","g","","null","0","g","","null","0","g","","null","","null","","null","3374","kJ","","null","","null","","null","57","g","15","g","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","en:fats","en:fats-and-sauces,en:fats","2","en:2-processed-culinary-ingredients","c","7","c","55","","17270","-5","-2","0","15","","null","null","null","","null","null","","","null","null","null","null","","null","Database - FoodRepo / openfood.ch, Databases, App - yuka, Apps, App - InFood, App - smoothie-openfoodfacts"
"4","3019081241599","null","null","fr","null","null","null","null","null","null","null","null","null","null","Filets de maquereaux Huile d'Olive Vierge Extra","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","145 g","null","Boîte conserve metal","fr:boite-conserve-metal","Petit Navire","petit-navire","null","Produits de la mer, Conserves, Poissons, Poissons gras, Poissons en conserve, Filets de poissons, Maquereaux, Filets de maquereaux, Filets de maquereaux à l'huile, Filets de maquereaux à l'huile d'olive, Maquereaux en conserve","en:seafood,en:canned-foods,en:fishes,en:fatty-fishes,en:canned-fishes,en:fish-fillets,en:mackerels,en:mackerel-fillets,en:mackerel-fillets-in-oil,en:mackerel-fillets-in-olive-oil,en:tinned-mackerels","Sans arômes artificiels","en:no-artificial-flavors","France","en:france","carrefour.fr,intermarché","carrefour-fr,intermarche","0","null","Zone FAO 27, Usine portugal","fr:zone-fao-27,fr:usine-portugal","null","null","null","null","null","null","null","null","null","null","null","null","null","null","PT C.241.1 P CE","pt-c-241-1-p-ec","null","null","null","null","null","null","null","null","null","null","Filets de maquereaux, huile d'olive vierge extra, sel.","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Poisson","en:fish","null","null","null","100g","100g","969","kJ","","null","233","kcal","","null","17","g","","null","3.7","g","","null","0","g","","null","0","g","","null","0","g","","null","20","g","","null","0.9","g","","null","0.36","g","","null","","null","","null","969","kJ","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","www.petitnavire.fr","en:fatty-fish","en:fish-meat-eggs,en:fish-and-seafood,en:fatty-fish","3","en:3-processed-foods","c","3","e","17","","26123","-5","-12","0","0","","null","null","null","","null","null","","","null","null","null","null","","null","App - yuka, Apps, App - smoothie-openfoodfacts"
"5","3263670115819","null","null","fr","null","null","null","null","null","null","null","null","null","null","sardine","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Sardines à l'huile d'olive vierge extra","null","null","null","null","null","null","null","null","null","135 g (102g poisson)","102 g","Métal, Métaux recyclables, Aluminium, Conserve","en:metal,en:recyclable-metals,en:aluminium,en:canned","Connétable","connetable","null","Produits de la mer, Conserves, Poissons, Poissons gras, Poissons en conserve, Sardines, Sardines en conserve, Sardines à l'huile, Sardines à l'huile d'olive","en:seafood,en:canned-foods,en:fishes,en:fatty-fishes,en:canned-fishes,en:sardines,en:canned-sardines,en:sardines-in-oil,en:sardines-in-olive-oil","Omega-3, Point Vert, Riche en Oméga-3, Aluminium recyclable, Préparées en Bretagne","en:omega-3,en:green-dot,en:high-in-omega-3,fr:aluminium-recyclable,fr:preparees-en-bretagne","France, Suisse","en:france,en:switzerland","Carrefour,carrefour.fr","carrefour,carrefour-fr","0","null","Océan Atlantique, Océan Atlantique Nord-Est","en:atlantic-ocean,en:north-east-atlantic-ocean","null","null","null","null","null","null","null","Bretagne,Douarnenez,France","bretagne,douarnenez,france","null","null","null","null","null","FR 29.046.532 CE","fr-29-046-532-ec","null","null","null","null","null","null","null","null","null","null","_Sardines_, huile d'olive vierge extra, sel.","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Poisson","en:fish","null","null","null","100g","100g","929","kJ","","null","223","kcal","","null","15","g","","null","3.3","g","","null","0","g","","null","0","g","","null","0","g","","null","22","g","","null","1","g","","null","0.4","g","","null","","null","","null","929","kJ","","null","","null","","null","7.4","g","2.9","g","2.3","g","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","en:fatty-fish","en:fish-meat-eggs,en:fish-and-seafood,en:fatty-fish","3","en:3-processed-foods","c","4","d","25","","26034","-5","-5","0","0","","null","null","null","","null","null","","","null","null","null","null","","null","App - yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts"
